ts,humidity1,humidity2,humidity3,humidity4,humidity5,humidity6,humidity7,humidity8,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8
2024-04-11 00:02,43.12,48.91,50.54,54.04,34.05,47.65,44.12,51.13,18.84,16.88,16.7,15.4,22.1,17.1,17.66,17.72
2024-04-11 00:04,42.46,47.65,50.53,54.25,33.68,46.36,44.12,51.18,18.97,17.16,16.71,15.33,22.2,17.4,17.64,17.7
2024-04-11 00:06,42.05,47.37,50.59,54.6,33.49,45.92,44.22,51.22,19.0,17.1,16.7,15.27,22.2,17.4,17.61,17.7
2024-04-11 00:08,42.55,48.08,51.69,55.9,33.62,46.41,45.17,52.11,19.02,17.04,16.78,15.63,22.2,17.39,17.64,17.73
2024-04-11 00:10,42.7,48.6,51.23,53.42,33.97,46.98,44.97,52.1,19.11,17.0,17.05,16.4,22.15,17.3,17.81,17.86
2024-04-11 00:12,42.48,48.52,50.02,51.27,33.98,47.05,44.06,51.35,19.16,16.99,17.28,16.8,22.16,17.28,17.98,17.98
2024-04-11 00:14,42.21,48.3,49.62,51.47,33.76,46.8,43.69,50.82,19.1,16.91,17.2,16.43,22.11,17.2,17.94,18.0
2024-04-11 00:16,42.07,48.25,49.57,51.86,33.72,46.79,43.6,50.7,19.1,16.82,17.1,16.14,22.07,17.12,17.83,17.91
2024-04-11 00:18,41.93,48.24,49.67,52.44,33.77,46.85,43.65,50.66,19.08,16.8,16.99,15.88,22.0,17.09,17.77,17.9
2024-04-11 00:20,41.98,48.22,49.82,52.84,33.76,46.89,43.75,50.62,19.0,16.8,16.9,15.72,22.0,17.01,17.7,17.9
2024-04-11 00:22,42.18,48.34,50.02,53.32,33.82,47.06,43.85,50.74,18.93,16.72,16.87,15.57,22.0,17.0,17.7,17.83
2024-04-11 00:24,42.25,48.4,50.17,53.71,33.79,47.08,44.0,50.82,18.9,16.7,16.78,15.42,21.97,16.93,17.6,17.8
2024-04-11 00:27,42.15,48.35,50.23,53.88,33.67,46.97,44.02,50.81,18.87,16.65,16.69,15.32,21.9,16.9,17.53,17.73
2024-04-11 00:29,42.32,48.62,50.26,54.06,33.67,47.24,43.98,50.81,18.8,16.6,16.66,15.22,21.9,16.84,17.5,17.7
2024-04-11 00:31,44.45,50.59,50.85,54.67,34.82,49.33,44.39,51.22,18.83,16.81,16.63,15.33,22.02,17.06,17.51,17.7
2024-04-11 00:33,44.12,49.58,50.76,53.01,34.9,48.31,44.5,51.52,19.07,17.29,16.92,16.14,22.13,17.53,17.71,17.76
2024-04-11 00:35,42.87,47.71,50.22,52.36,34.4,46.3,44.11,51.26,19.35,17.75,17.02,16.16,22.28,18.02,17.8,17.88
2024-04-11 00:37,41.78,46.32,50.02,52.67,33.74,44.8,44.01,51.07,19.5,17.86,17.0,15.98,22.38,18.19,17.79,17.86
2024-04-11 00:39,41.29,46.2,49.92,52.84,33.44,44.56,43.87,50.9,19.5,17.68,16.95,15.79,22.3,18.05,17.7,17.8
2024-04-11 00:41,41.23,46.25,49.99,53.22,33.33,44.6,43.89,50.83,19.38,17.54,16.85,15.62,22.3,17.89,17.66,17.8
2024-04-11 00:43,41.33,46.47,50.12,53.57,33.25,44.8,43.98,50.84,19.27,17.36,16.76,15.45,22.24,17.74,17.59,17.72
2024-04-11 00:45,41.43,46.68,50.22,53.82,33.23,45.03,44.02,50.86,19.19,17.24,16.69,15.32,22.21,17.62,17.51,17.7
2024-04-11 00:47,41.48,46.9,50.3,53.95,33.2,45.29,44.01,50.88,19.1,17.09,16.61,15.23,22.2,17.46,17.5,17.64
2024-04-11 00:49,41.62,47.43,51.03,55.31,33.25,45.69,44.56,51.36,19.1,16.98,16.61,15.35,22.12,17.33,17.5,17.64
2024-04-11 00:52,42.18,48.28,51.22,53.82,33.65,46.57,44.88,51.86,19.13,16.9,16.84,16.08,22.1,17.26,17.63,17.73
2024-04-11 00:54,42.1,48.31,50.07,51.2,33.73,46.86,44.08,51.24,19.11,16.89,17.12,16.74,22.1,17.18,17.82,17.87
2024-04-11 00:56,41.93,48.13,49.38,50.63,33.61,46.74,43.52,50.61,19.07,16.84,17.17,16.58,22.07,17.11,17.85,17.9
2024-04-11 00:58,41.83,47.97,49.35,51.26,33.48,46.54,43.47,50.39,18.99,16.77,17.03,16.19,22.0,17.05,17.76,17.9
2024-04-11 01:00,42.28,48.33,49.5,51.98,33.58,46.95,43.55,50.37,18.9,16.78,16.93,15.88,22.02,17.06,17.7,17.9
2024-04-11 01:02,42.17,47.39,49.49,52.38,33.52,46.09,43.5,50.31,18.97,17.14,16.9,15.72,22.12,17.38,17.7,17.86
2024-04-11 01:04,41.74,46.98,49.68,52.91,33.3,45.49,43.63,50.35,19.02,17.12,16.82,15.57,22.1,17.42,17.6,17.83
2024-04-11 01:06,41.54,47.05,49.83,53.21,33.22,45.52,43.7,50.41,19.03,17.01,16.73,15.42,22.1,17.36,17.58,17.8
2024-04-11 01:08,41.67,47.3,50.03,53.5,33.31,45.77,43.86,50.48,18.98,16.93,16.7,15.36,22.1,17.24,17.5,17.8
2024-04-11 01:10,41.87,47.48,50.29,53.89,33.32,46.04,44.04,50.68,18.9,16.89,16.6,15.23,22.1,17.19,17.48,17.7
2024-04-11 01:12,41.98,47.69,50.54,53.85,33.31,46.21,44.23,50.94,18.9,16.8,16.64,15.55,22.1,17.1,17.46,17.67
2024-04-11 01:14,41.91,47.75,49.85,51.46,33.24,46.38,43.75,50.65,18.9,16.8,16.87,16.22,22.07,17.07,17.63,17.78
